loss,"[0.46563810110092163, 0.4369226098060608, 0.42744308710098267, 0.42296653985977173, 0.41918715834617615, 0.4172215759754181, 0.4150351881980896, 0.41366562247276306, 0.41198602318763733, 0.41107872128486633, 0.4099748730659485, 0.405310720205307, 0.4046386182308197, 0.40448835492134094, 0.40426456928253174, 0.40398818254470825, 0.4038322865962982, 0.40348437428474426, 0.4035794734954834, 0.40319839119911194]"
accuracy,"[0.787411093711853, 0.8053152561187744, 0.8104985952377319, 0.8128416538238525, 0.8149389028549194, 0.8160625100135803, 0.8169583082199097, 0.8179569244384766, 0.8184611201286316, 0.8191875219345093, 0.8196333050727844, 0.8222152590751648, 0.8228208422660828, 0.8227444291114807, 0.8225833177566528, 0.8230708241462708, 0.822950005531311, 0.8230791687965393, 0.8231555819511414, 0.8234902620315552]"
auc_1,"[0.8616558313369751, 0.8796491026878357, 0.8852507472038269, 0.8878806829452515, 0.8900046944618225, 0.8911100029945374, 0.8923083543777466, 0.8930844664573669, 0.8939995169639587, 0.8945105671882629, 0.8950954675674438, 0.8975844979286194, 0.8979384899139404, 0.8980166912078857, 0.898139238357544, 0.8982919454574585, 0.8983864188194275, 0.8985585570335388, 0.8984994888305664, 0.8987067937850952]"
val_loss,"[0.4368601143360138, 0.4578216075897217, 0.43519923090934753, 0.41516628861427307, 0.42312872409820557, 0.41014599800109863, 0.41685858368873596, 0.409557580947876, 0.40680181980133057, 0.4071330726146698, 0.41556596755981445, 0.4010694921016693, 0.4001500904560089, 0.3989960849285126, 0.40082719922065735, 0.39871418476104736, 0.39866241812705994, 0.3983977735042572, 0.3981984853744507, 0.39825814962387085]"
val_accuracy,"[0.8061777949333191, 0.7899777889251709, 0.8073555827140808, 0.8180333375930786, 0.8163333535194397, 0.8214555382728577, 0.815666675567627, 0.8194000124931335, 0.822700023651123, 0.8233222365379333, 0.8158777952194214, 0.8245888948440552, 0.8257444500923157, 0.8264666795730591, 0.8248555660247803, 0.8264444470405579, 0.8262444734573364, 0.8264999985694885, 0.8266555666923523, 0.8265555500984192]"
val_auc_1,"[0.8795243501663208, 0.8675867319107056, 0.8833085298538208, 0.8922996520996094, 0.8913532495498657, 0.896249532699585, 0.8916427493095398, 0.8953239917755127, 0.8970608115196228, 0.8964327573776245, 0.892070472240448, 0.8997528553009033, 0.900431215763092, 0.9010071158409119, 0.8999531269073486, 0.9010316729545593, 0.9011585712432861, 0.9011836647987366, 0.9013592600822449, 0.901237428188324]"
lr,"[0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04]"
